order_id,order_date,customer_id,customer_segment,customer_type,region,city,product_category,product_subcategory,payment_method,campaign_source,quantity,unit_price,discount_pct,discount_tier,order_value,order_value_tier,shipping_days,delivery_group,returned
O2025929,2025-04-21,C1254,Small Business,Returning,East,Örebro,Electronics,Tablet,Swish,Social,1,497.71,0.022,Low (1-10%),486.76038,Premium,6,Slow(6-9d),0
O2025930,2025-01-17,C1197,Consumer,VIP,North,Stockholm,Home,Decor,Card,Social,1,117.91,0.069,Low (1-10%),109.77421,Medium,4,Medium (3-5d),0
O2025931,2025-02-16,C1063,Consumer,Returning,East,Linköping,Electronics,Headphones,Invoice,Affiliate,1,132.34,0.127,Medium (11-25%),115.53282,Medium,5,Medium (3-5d),0
O2025932,2025-11-27,C1064,Consumer,VIP,North,Uppsala,Home,Decor,Invoice,Social,1,106.61,0.141,Medium (11-25%),91.57799,Medium,4,Medium (3-5d),0
O2025933,2025-05-01,C1054,Consumer,VIP,North,Stockholm,Home,Furniture,Card,Direct,1,476.03,0.135,Medium (11-25%),411.76595,Premium,3,Medium (3-5d),0
O2025934,2025-01-13,C1161,Small Business,Returning,West,Borås,Home,Lighting,Card,Social,1,208.31,0.082,Low (1-10%),191.22858000000002,High,5,Medium (3-5d),0
O2025935,2025-01-27,C1135,Consumer,Returning,North,Stockholm,Home,Lighting,Invoice,Direct,1,248.6,0.05,Low (1-10%),236.17,High,6,Slow(6-9d),0
O2025936,2025-01-23,C1080,Consumer,New,North,Västerås,Electronics,Headphones,Card,Organic,1,79.42,0.025,Low (1-10%),77.4345,Low,3,Medium (3-5d),0
O2025937,2025-04-25,C1245,Consumer,Returning,West,Halmstad,Fashion,Sportswear,Gift Card,Direct,2,98.46,0.078,Low (1-10%),181.56024,High,1,Fast (1-2d),0
O2025938,2025-02-07,C1000,Small Business,Returning,East,Linköping,Fashion,Shoes,Invoice,Organic,1,86,0.068,Low (1-10%),80.152,Low,4,Medium (3-5d),0
O2025939,2025-09-19,C1036,Consumer,New,North,Stockholm,Sports,Outdoor,Swish,Organic,1,163.91,0.119,Medium (11-25%),144.40471,Medium,3,Medium (3-5d),0
O2025940,2025-02-07,C1171,Small Business,Returning,West,Halmstad,Fashion,Accessories,Swish,Direct,3,35.93,0.069,Low (1-10%),100.35249,Medium,5,Medium (3-5d),0
O2025941,2025-06-15,C1256,Consumer,New,North,Uppsala,Sports,Team Sports,Invoice,Direct,3,150.2,0,No discount,450.59999999999997,Premium,4,Medium (3-5d),0
O2025942,2025-12-12,C1048,Consumer,VIP,North,Uppsala,Sports,Team Sports,Invoice,Direct,1,100.41,0.137,Medium (11-25%),86.65383,Medium,4,Medium (3-5d),0
O2025943,2025-07-15,C1201,Consumer,Returning,West,Halmstad,Fashion,Sportswear,Invoice,Organic,1,112.16,0.001,Low (1-10%),112.04784,Medium,2,Fast (1-2d),0
O2025944,2025-05-05,C1039,Consumer,Returning,North,Västerås,Sports,Team Sports,Invoice,Direct,1,8,0.112,Medium (11-25%),7.104,Low,2,Fast (1-2d),0
O2025945,2025-03-22,C1107,Consumer,VIP,South,Malmö,Home,Lighting,Card,Direct,2,150.88,0.103,Medium (11-25%),270.67872,High,5,Medium (3-5d),0
O2025946,2025-10-19,C1192,Corporate,Returning,West,Göteborg,Sports,Cycling,Paypal,Paid Search,1,667.38,0.041,Low (1-10%),640.01742,Premium,4,Medium (3-5d),0
O2025947,2025-08-25,C1061,Small Business,Returning,North,Västerås,Home,Decor,Paypal,Paid Search,1,94.03,0.046,Low (1-10%),89.70461999999999,Medium,4,Medium (3-5d),0
O2025948,2025-08-27,C1186,Corporate,Returning,East,Norrköping,Beauty,Makeup,Invoice,Direct,1,50.46,0,No discount,50.46,Low,5,Medium (3-5d),0
O2025949,2025-06-09,C1118,Corporate,New,North,Uppsala,Beauty,Makeup,Invoice,Email,1,9.94,0.08,Low (1-10%),9.1448,Low,3,Medium (3-5d),0
O2025950,2025-12-19,C1033,Small Business,Returning,South,Helsingborg,Electronics,Laptop,Card,Email,1,791.06,0.038,Low (1-10%),760.9997199999999,Premium,6,Slow(6-9d),0
O2025951,2025-08-28,C1243,Consumer,Returning,East,Linköping,Home,Kitchen,Card,Organic,1,109.65,0.046,Low (1-10%),104.6061,Medium,6,Slow(6-9d),0
O2025952,2025-07-30,C1158,Corporate,New,North,Stockholm,Electronics,Laptop,Card,Direct,2,871.39,0.024,Low (1-10%),1700.95328,Premium,4,Medium (3-5d),0
O2025953,2025-09-05,C1195,Consumer,Returning,South,Malmö,Sports,Cycling,Swish,Direct,2,510.06,0.021,Low (1-10%),998.69748,Premium,2,Fast (1-2d),0
O2025954,2025-03-12,C1174,Consumer,Returning,West,Stockholm,Sports,Cycling,Card,Affiliate,1,811.17,0.058,Low (1-10%),764.12214,Premium,3,Medium (3-5d),0
O2025955,2025-09-22,C1223,Corporate,Returning,West,Göteborg,Sports,Team Sports,Card,Affiliate,2,104.21,0.162,Medium (11-25%),174.65596,High,4,Medium (3-5d),0
O2025956,2025-08-12,C1191,Consumer,New,West,Göteborg,Fashion,Accessories,Card,Organic,2,54.77,0.112,Medium (11-25%),97.27152000000001,Medium,3,Medium (3-5d),0
O2025957,2025-04-28,C1175,Corporate,Returning,East,Norrköping,Home,Kitchen,Card,Affiliate,1,45.19,0.087,Low (1-10%),41.25847,Low,6,Slow(6-9d),0
O2025958,2025-05-09,C1203,Small Business,Returning,East,Örebro,Beauty,Haircare,Card,Email,1,29.34,0.045,Low (1-10%),28.0197,Low,4,Medium (3-5d),0
O2025959,2025-11-27,C1109,Small Business,Returning,South,Helsingborg,Electronics,Headphones,Card,Organic,1,157.13,0.129,Medium (11-25%),136.86023,Medium,4,Medium (3-5d),0
O2025960,2025-01-05,C1009,Consumer,Returning,South,Helsingborg,Beauty,Haircare,Card,Social,1,45.66,0.068,Low (1-10%),42.555119999999995,Low,3,Medium (3-5d),0
O2025961,2025-03-09,C1215,Consumer,Returning,North,Stockholm,Sports,Fitness,Swish,Social,2,269.73,0.085,Low (1-10%),493.6059000000001,Premium,1,Fast (1-2d),0
O2025962,2025-10-18,C1110,Corporate,Returning,East,Norrköping,Beauty,Fragrance,Paypal,Social,1,70.11,0.065,Low (1-10%),65.55285,Low,5,Medium (3-5d),0
O2025963,2025-08-07,C1093,Small Business,Returning,West,Borås,Home,Decor,Invoice,Social,1,103.36,0.043,Low (1-10%),98.91552,Medium,2,Fast (1-2d),1
O2025964,2025-04-03,C1045,Small Business,Returning,North,Uppsala,Electronics,Tablet,Card,Organic,1,517.37,0.08,Low (1-10%),475.98040000000003,Premium,3,Medium (3-5d),0
O2025965,2025-09-26,C1196,Consumer,VIP,West,Borås,Fashion,Sportswear,Card,Organic,2,122.88,0.064,Low (1-10%),230.03135999999998,High,3,Medium (3-5d),0
O2025966,2025-06-19,C1136,Consumer,Returning,West,Halmstad,Home,Kitchen,Card,Organic,1,185.05,0.03,Low (1-10%),179.4985,High,3,Medium (3-5d),0
O2025967,2025-08-25,C1117,Small Business,Returning,East,Örebro,Electronics,Tablet,Swish,Paid Search,1,695.37,0,No discount,695.37,Premium,5,Medium (3-5d),0
O2025968,2025-10-29,C1222,Consumer,Returning,East,Linköping,Fashion,Shoes,Invoice,Organic,2,74.94,0.04,Low (1-10%),143.88479999999998,Medium,4,Medium (3-5d),0
O2025969,2025-02-02,C1202,Small Business,Returning,South,Helsingborg,Electronics,Headphones,Invoice,Email,1,211.66,0.086,Low (1-10%),193.45724,High,5,Medium (3-5d),0
O2025970,2025-06-23,C1121,Small Business,Returning,North,Stockholm,Electronics,Headphones,Card,Social,1,127.13,0.006,Low (1-10%),126.36721999999999,Medium,4,Medium (3-5d),0
O2025971,2025-02-25,C1249,Corporate,Returning,West,Göteborg,Electronics,Tablet,Card,Email,1,554.22,0.17,Medium (11-25%),460.0026,Premium,5,Medium (3-5d),0
O2025972,2025-05-09,C1176,Small Business,Returning,North,Stockholm,Home,Furniture,Card,Paid Search,2,1063.24,0.144,Medium (11-25%),1820.26688,Premium,3,Medium (3-5d),0
O2025973,2025-08-31,C1143,Corporate,VIP,South,Stockholm,Beauty,Fragrance,Invoice,Social,2,48.21,0.067,Low (1-10%),89.95986,Medium,4,Medium (3-5d),0
O2025974,2025-09-24,C1044,Consumer,Returning,North,Stockholm,Home,Lighting,Card,Organic,2,170.87,0,No discount,341.74,High,3,Medium (3-5d),0
O2025975,2025-11-17,C1027,Small Business,Returning,North,Stockholm,Home,Furniture,Card,Email,1,430.02,0.096,Low (1-10%),388.73807999999997,Premium,8,Slow(6-9d),1
O2025976,2025-01-06,C1049,Consumer,VIP,North,Uppsala,Electronics,Laptop,Gift Card,Social,2,1625.78,0.1,Low (1-10%),2926.404,Premium,3,Medium (3-5d),1
O2025977,2025-07-27,C1009,Consumer,Returning,South,Helsingborg,Fashion,Accessories,Card,Organic,1,61.3,0.023,Low (1-10%),59.8901,Low,2,Fast (1-2d),0
O2025978,2025-07-05,C1017,Small Business,Returning,South,Helsingborg,Beauty,Skincare,Invoice,Organic,1,48.28,0.018,Low (1-10%),47.41096,Low,4,Medium (3-5d),0
O2025979,2025-01-20,C1085,Small Business,Returning,West,Halmstad,Beauty,Skincare,Invoice,Email,1,52.32,0.135,Medium (11-25%),45.2568,Low,4,Medium (3-5d),0
O2025980,2025-06-18,C1164,Corporate,Returning,East,Linköping,Electronics,Headphones,Card,Organic,1,129.97,0.05,Low (1-10%),123.47149999999999,Medium,5,Medium (3-5d),0
O2025981,2025-06-08,C1014,Consumer,New,North,Västerås,Electronics,Laptop,Card,Email,1,1023.14,0.124,Medium (11-25%),896.27064,Premium,2,Fast (1-2d),1
O2025982,2025-06-14,C1075,Consumer,VIP,North,Stockholm,Fashion,Sportswear,Swish,Social,1,53.08,0.051,Low (1-10%),50.37291999999999,Low,2,Fast (1-2d),0
O2025983,2025-09-14,C1249,Corporate,Returning,West,Göteborg,Electronics,Tablet,Swish,Email,1,787.41,0.017,Low (1-10%),774.0240299999999,Premium,4,Medium (3-5d),0
O2025984,2025-01-16,C1040,Consumer,Returning,East,Linköping,Beauty,Haircare,Swish,Paid Search,2,35.79,0.049,Low (1-10%),68.07258,Low,7,Slow(6-9d),1
O2025985,2025-07-17,C1169,Consumer,Returning,North,Uppsala,Electronics,Laptop,Paypal,Organic,2,1039.02,0.042,Low (1-10%),1990.7623199999998,Premium,3,Medium (3-5d),0
O2025986,2025-09-10,C1039,Consumer,Returning,North,Västerås,Fashion,Sportswear,Paypal,Social,1,69.04,0.097,Low (1-10%),62.343120000000006,Low,3,Medium (3-5d),0
O2025987,2025-09-25,C1013,Consumer,Returning,West,Halmstad,Electronics,Laptop,Swish,Paid Search,1,1237.91,0.064,Low (1-10%),1158.68376,Premium,1,Fast (1-2d),1
O2025988,2025-10-15,C1161,Small Business,Returning,North,Västerås,Electronics,Mobile,Swish,Paid Search,1,348.56,0.049,Low (1-10%),331.48055999999997,High,3,Medium (3-5d),0
O2025989,2025-11-24,C1050,Consumer,Returning,East,Linköping,Home,Lighting,Card,Organic,1,198,0.052,Low (1-10%),187.70399999999998,High,6,Slow(6-9d),0
O2025990,2025-09-11,C1207,Consumer,New,North,Stockholm,Fashion,Jackets,Invoice,Email,1,123.77,0.173,Medium (11-25%),102.35779,Medium,1,Fast (1-2d),1
O2025991,2025-08-16,C1002,Small Business,New,South,Lund,Electronics,Headphones,Card,Social,1,207.95,0.044,Low (1-10%),198.8002,High,1,Fast (1-2d),0
O2025992,2025-06-12,C1102,Small Business,Returning,West,Göteborg,Fashion,Sportswear,Invoice,Email,1,94.05,0.104,Medium (11-25%),84.2688,Medium,3,Medium (3-5d),0
O2025993,2025-06-21,C1079,Consumer,VIP,East,Linköping,Electronics,Tablet,Card,Direct,1,436.84,0.147,Medium (11-25%),372.62451999999996,Premium,6,Slow(6-9d),0
O2025994,2025-08-24,C1014,Consumer,New,North,Västerås,Electronics,Headphones,Swish,Social,1,149.63,0.086,Low (1-10%),136.76182,Medium,3,Medium (3-5d),1
O2025995,2025-11-24,C1207,Consumer,New,North,Stockholm,Home,Decor,Swish,Affiliate,1,74.55,0.059,Low (1-10%),70.15155,Low,3,Medium (3-5d),0
O2025996,2025-09-18,C1220,Consumer,Returning,West,Halmstad,Sports,Team Sports,Card,Social,1,87.32,0.001,Low (1-10%),87.23267999999999,Medium,3,Medium (3-5d),0
O2025997,2025-08-04,C1243,Consumer,Returning,East,Linköping,Electronics,Headphones,Paypal,Paid Search,2,294.1,0.039,Low (1-10%),565.2602,Premium,6,Slow(6-9d),0
O2025998,2025-05-27,C1039,Consumer,Returning,North,Västerås,Fashion,Accessories,Gift Card,Affiliate,1,65.29,0.025,Low (1-10%),63.65775000000001,Low,3,Medium (3-5d),0
O2025999,2025-09-25,C1216,Consumer,VIP,North,Uppsala,Electronics,Mobile,Swish,Paid Search,1,480.14,0.064,Low (1-10%),449.41103999999996,Premium,3,Medium (3-5d),0
O2026000,2025-03-02,C1252,Corporate,Returning,North,Uppsala,Electronics,Tablet,Paypal,Organic,1,580.35,0.068,Low (1-10%),540.8862,Premium,3,Medium (3-5d),0
